bgg_id,name,overall_rank,community,profile_dimension,manual_label,community_type,include_in_user_profiles
92319,Olympos,2028,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
226605,Fire Tower,2029,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
102435,Navajo Wars,2030,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
285905,Marvel: Crisis Protocol Core Set,2031,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
10093,Axis & Allies,2032,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
13884,The Scepter of Zavandor,2033,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
54137,Battle Sheep,2034,36,other,Light set-collection gateway,bridge_cluster,review
222542,Otys,2035,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
277597,Fast Sloths,2036,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
144041,Patchistory,2037,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
99975,Timeline: Science & Discoveries,2038,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
170604,Renegade,2039,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
293678,Stellar,2040,1,other,Thematic adventure / licensed bridge cluster,bridge_cluster,review
43022,Yomi,2041,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
4636,Clans,2042,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
207572,Holland '44: Operation Market-Garden,2043,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
269968,EXIT: The Game – The Haunted Roller Coaster,2044,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
259298,The Ancient World (Second Edition),2045,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
327056,Unlock! Kids: Detective Stories,2046,37,other,Escape-room / Unlock series cluster,franchise_series,no
294514,5-Minute Mystery,2047,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
206940,Carcassonne: Amazonas,2048,41,other,Ticket to Ride / route-building series cluster,franchise_series,no
322561,Dice Throne: Season One Rerolled – Battle 1:  Barbarian v. Moon Elf,2049,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
22484,Ingenious: Travel Edition,2050,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
5206,Ogre,2051,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
284217,Rush M.D.,2052,28,other,Real-time cooperative micro-cluster,taste_cross_over,review
268504,Adventure Tactics: Domianne's Tower,2053,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
156714,Doomtown: Reloaded,2054,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
361,Hare & Tortoise,2055,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
274841,Cóatl,2056,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
325555,Cantaloop: Book 1 – Breaking into Prison,2057,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
402677,Daitoshi,2058,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
178054,A Study in Emerald (Second Edition),2059,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
221769,Bios: Megafauna (Second Edition),2060,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
175307,Love Letter: Adventure Time,2061,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
355200,Marvel Zombies: X-Men Resistance,2062,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
8098,Jungle Speed,2063,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
38343,Ad Astra,2064,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
26,Age of Renaissance,2065,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
259374,Belratti,2066,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
267271,Egizia: Shifting Sands,2067,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
34194,Aquaretto,2068,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
103185,Walnut Grove,2069,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
345155,Bruxelles 1893: Belle Époque,2070,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
46396,Ubongo 3D,2071,28,other,Real-time cooperative micro-cluster,taste_cross_over,review
339484,Savannah Park,2072,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
352454,Trailblazers,2073,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
12761,Ys,2074,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
122294,Ascension: Immortal Heroes,2075,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
245354,Unlock!: Secret Adventures – The Adventurers of Oz,2076,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
248158,Thanos Rising: Avengers Infinity War,2077,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
298229,Steampunk Rally Fusion,2078,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
309430,Tiny Epic Pirates,2079,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
206084,Nautilion,2080,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
413260,Botanicus,2081,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
40270,Call of Cthulhu: The Card Game,2082,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
15511,Fjords,2083,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
149951,Warfighter: The Tactical Special Forces Card Game,2084,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
304531,Ascension Tactics: Miniatures Deckbuilding Game,2085,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
454909,Origin Story,2086,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
131111,Codex: Card-Time Strategy – Deluxe Set,2087,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
265256,PUSH,2088,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
295488,Andor: The Family Fantasy Game,2089,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
419704,Phoenix New Horizon,2090,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
252446,Key Flow,2091,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
420914,Iliad,2092,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
1219,Labyrinth,2093,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
22348,Duplik,2094,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
123239,Wits & Wagers Party,2095,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
321277,Tinners' Trail (Second Edition),2096,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
317311,Switch & Signal,2097,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
217083,LYNGK,2098,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
57660,Time's Up! Edición Azul,2099,28,other,Real-time cooperative micro-cluster,taste_cross_over,review
403265,Marabunta,2100,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
301919,Pandemic: Hot Zone – North America,2101,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
165948,Mangrovia,2102,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
256852,Aliens: Another Glorious Day in the Corps,2103,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
43868,The Adventurers: The Temple of Chac,2104,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
330084,Unlock!: Legendary Adventures,2105,37,other,Escape-room / Unlock series cluster,franchise_series,no
223215,Flip Ships,2106,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
208895,New York Slice,2107,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
1499,World in Flames,2108,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
41933,Arctic Scavengers,2109,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
27627,Talisman: Revised 4th Edition,2110,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
5072,Carrom,2111,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
351538,Bamboo,2112,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
41010,My First Carcassonne,2113,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
358085,Village Rails,2114,0,other,Terraforming Mars universal-appeal micro-cluster,bridge_singleton,no
248005,Ganymede,2115,24,other,Ark Nova universal-appeal micro-cluster,bridge_singleton,no
423,1856: Railroading in Upper Canada from 1856,2116,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
24310,The Red Dragon Inn,2117,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
13308,Niagara,2118,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
3800,Himalaya,2119,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
2081,The Civil War 1861-1865,2120,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
157917,The Lord of the Ice Garden,2121,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
12750,1860: Railways on the Isle of Wight,2122,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
267378,Chakra,2123,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
324914,Inside Job,2124,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
337,Circus Flohcati,2125,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
47055,High Frontier,2126,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
6901,Euchre,2127,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
439305,Flamecraft Duals,2128,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
168609,"Artifacts, Inc.",2129,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
34297,The Climbers,2130,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
315881,Funfair,2131,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
55697,Power Struggle,2132,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
397736,Hitster: Guilty Pleasures,2133,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
903,Hamster Roll,2134,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
237,Wooden Ships & Iron Men,2135,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
274450,Last Aurora,2136,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
172996,The King Is Dead,2137,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
27225,Bananagrams,2138,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
3565,Mordheim: City of the Damned,2139,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
220792,The Expanse Board Game,2140,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
400995,Perspectives,2141,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
1107,Nyet!,2142,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
58936,Wars of the Roses: Lancaster vs. York,2143,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
6351,Gulo Gulo,2144,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
317582,Mythwind,2145,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
269725,Corinth,2146,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
329716,Eleven: Football Manager Board Game,2147,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
271519,Ecosystem,2148,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
24773,On the Underground,2149,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
330174,Explorers,2150,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
390173,Mindbug: Beyond Evolution,2151,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
526,Abalone,2152,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
381246,S.T.A.L.K.E.R. The Board Game,2153,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
446493,Recall,2154,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
159581,Maskmen,2155,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
2251,Strat-O-Matic Baseball,2156,38,other,Racing / sports / route bridge,bridge_cluster,review
241831,Reykholt,2157,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
205046,Capital Lux,2158,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
986,Babel,2159,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
32125,Felicity: The Cat in the Sack,2160,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
345266,Tales from the Red Dragon Inn,2161,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
182189,Treasure Hunter,2162,42,other,,tiny_fragment,no
158900,Samurai Spirit,2163,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
171011,Favor of the Pharaoh,2164,32,other,Open-drafting tactical euro cluster,bridge_cluster,review
266964,Dice Throne: Season Two – Seraph v. Vampire Lord,2165,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
266965,Dice Throne: Season Two – Tactician v. Huntress,2166,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
263895,City of the Great Machine,2167,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
73369,51st State,2168,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
230303,Unlock!: Mystery Adventures – The House on the Hill,2169,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
349750,Molly House,2170,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
210274,Petrichor,2171,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
49,Mamma Mia!,2172,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
299963,Picture Perfect,2173,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
180199,"Colonial Twilight: The French-Algerian War, 1954-62",2174,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
203430,Fuji Flush,2175,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
273910,Stars of Akarios,2176,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
227466,Break the Code,2177,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
88827,Battle Cry: 150th Civil War Anniversary Edition,2178,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
314580,Hamburg,2179,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
145189,Timeline: Music & Cinema,2180,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
256320,Fertility,2181,42,other,,tiny_fragment,no
21920,Leonardo da Vinci,2182,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
30658,Rise of Empires,2183,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
256804,Exploding Kittens: Party Pack,2184,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
124172,Tsuro of the Seas,2185,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
123607,Puzzle Strike: Third Edition,2186,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
369548,After Us,2187,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
234260,Prey Another Day,2188,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
143185,Smash Up: The Obligatory Cthulhu Set,2189,39,other,Take-that card/fandom cluster,franchise_series,no
396895,Corps of Discovery: A Game Set in the World of Manifest Destiny,2190,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
325810,Ascension: 10 Year Anniversary Edition,2191,16,other,Unmatched / skirmish series cluster,franchise_series,no
173761,Telestrations: After Dark,2192,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
356952,Empire's End,2193,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
418062,Railroad Tiles,2194,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
195571,Legendary Encounters: A Firefly Deck Building Game,2195,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
285894,Bravo!,2196,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
216632,Tournament at Camelot,2197,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
278553,Silver,2198,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
262114,Rival Restaurants,2199,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
230383,Memoarrr!,2200,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
259081,Machi Koro Legacy,2201,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
28086,Age of War,2202,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
147253,The Ancient World,2203,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
229713,War Room,2204,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
303672,Trek 12: Himalaya,2205,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
103092,Helvetia,2206,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
383109,Dragonkeepers,2207,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
111417,The Great Heartland Hauling Co.,2208,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
701,A House Divided: War Between the States 1861-65,2209,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
250881,Dominations: Road to Civilization,2210,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
169611,Love Letter: The Hobbit – The Battle of the Five Armies,2211,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
2808,The Russian Campaign,2212,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
26457,Successors: The Battles for Alexander's Empire,2213,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
107255,Evo (Second Edition),2214,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
175293,Trambahn,2215,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
61487,Unconditional Surrender! World War 2 in Europe,2216,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
162009,The U.S. Civil War,2217,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
24742,Cold War: CIA vs KGB,2218,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
265537,Weimar: The Fight for Democracy,2219,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
274428,Gaslands: Refuelled,2220,28,other,Real-time cooperative micro-cluster,taste_cross_over,review
157413,New Bedford,2221,0,other,Terraforming Mars universal-appeal micro-cluster,bridge_singleton,no
6887,Hearts,2222,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
218208,Ticket to Ride: First Journey (Europe),2223,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
220367,Empyreal: Spells & Steam,2224,27,other,Race for the Galaxy system cluster,franchise_series,no
392492,Stupor Mundi,2225,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
198487,Smash Up: Cease and Desist,2226,39,other,Take-that card/fandom cluster,franchise_series,no
361850,Nimalia,2227,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
142079,Space Cadets: Dice Duel,2228,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
240271,Core Space,2229,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
243430,Dealt!,2230,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
257732,Pax Transhumanity,2231,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
180852,Tiny Epic Western,2232,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
138233,Ascension: Rise of Vigil,2233,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
270847,Set & Match,2234,38,other,Racing / sports / route bridge,bridge_cluster,review
424280,Hitster: Music Bingo,2235,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
163805,Transatlantic,2236,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
4396,Odin's Ravens,2237,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
254,Empires in Arms,2238,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
272427,Terramara,2239,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
120,Hoity Toity,2240,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
28089,Château Roquefort,2241,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
320718,Hidden Leaders,2242,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
249590,Nevsky: Teutons and Rus in Collision 1240-1242,2243,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
2393,Xiangqi,2244,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
323613,LUNA Capital,2245,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
127997,Qin,2246,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
140,Pit,2247,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
204184,Risk: Europe,2248,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
71074,Expedition: Northwest Passage – HMS Terror Edition,2249,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
226501,Dragonfire,2250,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
322588,Origins: First Builders,2251,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
431481,A Place for All My Books,2252,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
41863,Axis & Allies: 1942,2253,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
139771,Star Trek: Attack Wing,2254,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
377969,Marvel United: Multiverse,2255,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
400498,Light Speed: Arena,2256,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
70,Big City,2257,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
29937,König von Siam,2258,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
238546,The Rise of Queensdale,2259,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
205610,A Game of Thrones: Hand of the King,2260,40,other,Light gateway tile/claim-action cluster,bridge_cluster,review
364641,Joan of Arc: Orléans Draw & Write,2261,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
306321,Night of the Ninja,2262,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
202977,Cytosis: A Cell Biology Board Game,2263,36,other,Light set-collection gateway,bridge_cluster,review
35435,Nefertiti,2264,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
348554,Autobahn,2265,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
91984,Québec,2266,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
174078,Holmes: Sherlock & Mycroft,2267,40,other,Light gateway tile/claim-action cluster,bridge_cluster,review
205125,Ticket to Ride: First Journey (U.S.),2268,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
96007,The New Era,2269,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
253618,5-Minute Marvel,2270,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
35503,Ra: The Dice Game,2271,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
15600,Sardegna,2272,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
104955,Antike Duellum,2273,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
38386,A Castle for All Seasons,2274,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
300583,Village Green,2275,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
341496,Caesar's Empire,2276,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
157096,Historia,2277,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
208773,Quartermaster General: 1914,2278,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
235375,Spirits of the Forest,2279,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
216428,Seikatsu,2280,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
128667,Samurai Sword,2281,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
326937,Unmatched: For King and Country,2282,16,other,Unmatched / skirmish series cluster,franchise_series,no
223376,A Song of Ice & Fire: Tabletop Miniatures Game – Stark vs Lannister Starter Set,2283,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
226634,The Thing: Infection at Outpost 31,2284,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
304510,Pampero,2285,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
136280,La Boca,2286,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
